,GAS_FLOW_DAY,GEO_LOCATION,CWV,SITE_REFERENCE,MARKET_SECTOR_IDENTIFIER,ANNUAL_USAGE,ENERGY_VALUE
464,19/04/2019,SC,11.4,SC15,I,6647321,17401.0
465,19/04/2019,SC,11.4,SC16,I,6668969,6418.0
466,19/04/2019,SC,11.4,SC17,I,6694014,14479.0
467,19/04/2019,SC,11.4,SC18,I,6962008,21477.0
468,19/04/2019,SC,11.4,SC19,I,7326897,26544.0
469,19/04/2019,SC,11.4,SC20,I,7880241,19688.0
470,19/04/2019,SC,11.4,SC21,I,8006855,19817.0
471,19/04/2019,SC,11.4,SC22,I,9887246,22476.0
472,19/04/2019,SC,11.4,SC23,I,10836488,28170.0
473,19/04/2019,SC,11.4,SC24,I,11552783,24495.0
474,19/04/2019,SC,11.4,SC25,I,13737924,30007.0
475,20/04/2019,SC,12.49,SC01,D,4980,0.0
476,20/04/2019,SC,12.49,SC02,D,5987,14.4
477,20/04/2019,SC,12.49,SC03,D,8189,14.72
478,20/04/2019,SC,12.49,SC04,D,8441,13.15
479,20/04/2019,SC,12.49,SC05,D,14938,26.62
480,20/04/2019,SC,12.49,SC06,D,16358,13.46
481,20/04/2019,SC,12.49,SC07,D,21451,66.7
482,20/04/2019,SC,12.49,SC08,D,25386,14.4
483,20/04/2019,SC,12.49,SC09,D,35211,39.14
484,20/04/2019,SC,12.49,SC10,D,39712,0.0
485,20/04/2019,SC,12.49,SC11,D,49039,87.05
486,20/04/2019,SC,12.49,SC12,D,58838,77.97
487,20/04/2019,SC,12.49,SC13,D,67899,119.3
488,20/04/2019,SC,12.49,SC14,I,6120194,1513.0
489,20/04/2019,SC,12.49,SC15,I,6647321,17135.0
490,20/04/2019,SC,12.49,SC16,I,6668969,1967.0
491,20/04/2019,SC,12.49,SC17,I,6694014,7748.0
492,20/04/2019,SC,12.49,SC18,I,6962008,8551.0
493,20/04/2019,SC,12.49,SC19,I,7326897,23768.0
494,20/04/2019,SC,12.49,SC20,I,7880241,15187.0
495,20/04/2019,SC,12.49,SC21,I,8006855,1102.0
496,20/04/2019,SC,12.49,SC22,I,9887246,21719.0
497,20/04/2019,SC,12.49,SC23,I,10836488,27557.0
498,20/04/2019,SC,12.49,SC24,I,11552783,16228.0
499,20/04/2019,SC,12.49,SC25,I,13737924,22964.0
500,21/04/2019,SC,12.73,SC01,D,4980,0.0
501,21/04/2019,SC,12.73,SC02,D,5987,10.65
502,21/04/2019,SC,12.73,SC03,D,8189,7.83
503,21/04/2019,SC,12.73,SC04,D,8441,1.25
504,21/04/2019,SC,12.73,SC05,D,14938,24.74
505,21/04/2019,SC,12.73,SC06,D,16358,11.27
506,21/04/2019,SC,12.73,SC07,D,21451,82.04
507,21/04/2019,SC,12.73,SC08,D,25386,42.9
508,21/04/2019,SC,12.73,SC09,D,35211,18.16
509,21/04/2019,SC,12.73,SC10,D,39712,0.0
510,21/04/2019,SC,12.73,SC11,D,49039,74.21
511,21/04/2019,SC,12.73,SC12,D,58838,70.14
512,21/04/2019,SC,12.73,SC13,D,67899,107.09
513,21/04/2019,SC,12.73,SC14,I,6120194,0.0
514,21/04/2019,SC,12.73,SC15,I,6647321,15536.0
515,21/04/2019,SC,12.73,SC16,I,6668969,2291.0
516,21/04/2019,SC,12.73,SC17,I,6694014,9282.0
517,21/04/2019,SC,12.73,SC18,I,6962008,10002.0
518,21/04/2019,SC,12.73,SC19,I,7326897,10995.0
519,21/04/2019,SC,12.73,SC20,I,7880241,13074.0
520,21/04/2019,SC,12.73,SC21,I,8006855,86.0
521,21/04/2019,SC,12.73,SC22,I,9887246,21827.0
522,21/04/2019,SC,12.73,SC23,I,10836488,28445.0
523,21/04/2019,SC,12.73,SC24,I,11552783,14697.0
524,21/04/2019,SC,12.73,SC25,I,13737924,36437.0
525,22/04/2019,SC,13.26,SC01,D,4980,0.0
526,22/04/2019,SC,13.26,SC02,D,5987,10.99
527,22/04/2019,SC,13.26,SC03,D,8189,7.85
528,22/04/2019,SC,13.26,SC04,D,8441,15.38
529,22/04/2019,SC,13.26,SC05,D,14938,26.06
530,22/04/2019,SC,13.26,SC06,D,16358,29.51
531,22/04/2019,SC,13.26,SC07,D,21451,76.91
532,22/04/2019,SC,13.26,SC08,D,25386,35.47
533,22/04/2019,SC,13.26,SC09,D,35211,8.79
534,22/04/2019,SC,13.26,SC10,D,39712,0.0
535,22/04/2019,SC,13.26,SC11,D,49039,60.59
536,22/04/2019,SC,13.26,SC12,D,58838,67.5
537,22/04/2019,SC,13.26,SC13,D,67899,83.51
538,22/04/2019,SC,13.26,SC14,I,6120194,5958.0
539,22/04/2019,SC,13.26,SC15,I,6647321,14757.0
540,22/04/2019,SC,13.26,SC16,I,6668969,4398.0
541,22/04/2019,SC,13.26,SC17,I,6694014,12133.0
542,22/04/2019,SC,13.26,SC18,I,6962008,3009.0
543,22/04/2019,SC,13.26,SC19,I,7326897,12093.0
544,22/04/2019,SC,13.26,SC20,I,7880241,12955.0
545,22/04/2019,SC,13.26,SC21,I,8006855,27473.0
546,22/04/2019,SC,13.26,SC22,I,9887246,21233.0
547,22/04/2019,SC,13.26,SC23,I,10836488,27076.0
548,22/04/2019,SC,13.26,SC24,I,11552783,18726.0
549,22/04/2019,SC,13.26,SC25,I,13737924,44819.0
550,23/04/2019,SC,12.44,SC01,D,4980,10.99
551,23/04/2019,SC,12.44,SC02,D,5987,11.3
552,23/04/2019,SC,12.44,SC03,D,8189,10.05
553,23/04/2019,SC,12.44,SC04,D,8441,7.53
554,23/04/2019,SC,12.44,SC05,D,14938,26.68
555,23/04/2019,SC,12.44,SC06,D,16358,40.18
556,23/04/2019,SC,12.44,SC07,D,21451,86.33
557,23/04/2019,SC,12.44,SC08,D,25386,65.93
558,23/04/2019,SC,12.44,SC09,D,35211,9.1
559,23/04/2019,SC,12.44,SC10,D,39712,0.0
560,23/04/2019,SC,12.44,SC11,D,49039,59.96
561,23/04/2019,SC,12.44,SC12,D,58838,55.25
562,23/04/2019,SC,12.44,SC13,D,67899,132.79
563,23/04/2019,SC,12.44,SC14,I,6120194,15600.0
564,23/04/2019,SC,12.44,SC15,I,6647321,16055.0
565,23/04/2019,SC,12.44,SC16,I,6668969,8352.0
566,23/04/2019,SC,12.44,SC17,I,6694014,14105.0
567,23/04/2019,SC,12.44,SC18,I,6962008,24741.0
568,23/04/2019,SC,12.44,SC19,I,7326897,13663.0
569,23/04/2019,SC,12.44,SC20,I,7880241,16577.0
570,23/04/2019,SC,12.44,SC21,I,8006855,28091.0
571,23/04/2019,SC,12.44,SC22,I,9887246,24808.0
572,23/04/2019,SC,12.44,SC23,I,10836488,28549.0
573,23/04/2019,SC,12.44,SC24,I,11552783,26400.0
574,23/04/2019,SC,12.44,SC25,I,13737924,36838.0
575,24/04/2019,SC,11.03,SC01,D,4980,0.0
576,24/04/2019,SC,11.03,SC02,D,5987,15.07
577,24/04/2019,SC,11.03,SC03,D,8189,11.93
578,24/04/2019,SC,11.03,SC04,D,8441,20.72
579,24/04/2019,SC,11.03,SC05,D,14938,26.06
580,24/04/2019,SC,11.03,SC06,D,16358,29.51
581,24/04/2019,SC,11.03,SC07,D,21451,66.55
582,24/04/2019,SC,11.03,SC08,D,25386,55.88
583,24/04/2019,SC,11.03,SC09,D,35211,7.85
584,24/04/2019,SC,11.03,SC10,D,39712,0.0
585,24/04/2019,SC,11.03,SC11,D,49039,75.34
586,24/04/2019,SC,11.03,SC12,D,58838,68.75
587,24/04/2019,SC,11.03,SC13,D,67899,172.35
588,24/04/2019,SC,11.03,SC14,I,6120194,18633.0
589,24/04/2019,SC,11.03,SC15,I,6647321,15156.0
590,24/04/2019,SC,11.03,SC16,I,6668969,10118.0
591,24/04/2019,SC,11.03,SC17,I,6694014,15102.0
592,24/04/2019,SC,11.03,SC18,I,6962008,23819.0
593,24/04/2019,SC,11.03,SC19,I,7326897,11736.0
594,24/04/2019,SC,11.03,SC20,I,7880241,21274.0
595,24/04/2019,SC,11.03,SC21,I,8006855,28936.0
596,24/04/2019,SC,11.03,SC22,I,9887246,25242.0
597,24/04/2019,SC,11.03,SC23,I,10836488,27935.0
598,24/04/2019,SC,11.03,SC24,I,11552783,34382.0
599,24/04/2019,SC,11.03,SC25,I,13737924,38680.0
600,25/04/2019,SC,11.17,SC01,D,4980,0.0
601,25/04/2019,SC,11.17,SC02,D,5987,13.78
602,25/04/2019,SC,11.17,SC03,D,8189,5.32
603,25/04/2019,SC,11.17,SC04,D,8441,18.47
604,25/04/2019,SC,11.17,SC05,D,14938,26.3
605,25/04/2019,SC,11.17,SC06,D,16358,32.88
606,25/04/2019,SC,11.17,SC07,D,21451,76.4
607,25/04/2019,SC,11.17,SC08,D,25386,55.11
608,25/04/2019,SC,11.17,SC09,D,35211,65.13
609,25/04/2019,SC,11.17,SC10,D,39712,0.0
610,25/04/2019,SC,11.17,SC11,D,49039,76.4
611,25/04/2019,SC,11.17,SC12,D,58838,108.65
612,25/04/2019,SC,11.17,SC13,D,67899,161.26
613,25/04/2019,SC,11.17,SC14,I,6120194,18910.0
614,25/04/2019,SC,11.17,SC15,I,6647321,17021.0
615,25/04/2019,SC,11.17,SC16,I,6668969,11378.0
616,25/04/2019,SC,11.17,SC17,I,6694014,14922.0
617,25/04/2019,SC,11.17,SC18,I,6962008,26394.0
618,25/04/2019,SC,11.17,SC19,I,7326897,35831.0
619,25/04/2019,SC,11.17,SC20,I,7880241,21189.0
620,25/04/2019,SC,11.17,SC21,I,8006855,28991.0
621,25/04/2019,SC,11.17,SC22,I,9887246,25393.0
622,25/04/2019,SC,11.17,SC23,I,10836488,26884.0
623,25/04/2019,SC,11.17,SC24,I,11552783,32456.0
624,25/04/2019,SC,11.17,SC25,I,13737924,54196.0
625,26/04/2019,SC,9.66,SC01,D,4980,0.0
626,26/04/2019,SC,9.66,SC02,D,5987,16.6
627,26/04/2019,SC,9.66,SC03,D,8189,9.71
628,26/04/2019,SC,9.66,SC04,D,8441,30.69
629,26/04/2019,SC,9.66,SC05,D,14938,29.75
630,26/04/2019,SC,9.66,SC06,D,16358,35.07
631,26/04/2019,SC,9.66,SC07,D,21451,82.98
632,26/04/2019,SC,9.66,SC08,D,25386,63.25
633,26/04/2019,SC,9.66,SC09,D,35211,11.27
634,26/04/2019,SC,9.66,SC10,D,39712,0.0
635,26/04/2019,SC,9.66,SC11,D,49039,90.49
636,26/04/2019,SC,9.66,SC12,D,58838,155.0
637,26/04/2019,SC,9.66,SC13,D,67899,189.44
638,26/04/2019,SC,9.66,SC14,I,6120194,8969.0
639,26/04/2019,SC,9.66,SC15,I,6647321,15989.0
640,26/04/2019,SC,9.66,SC16,I,6668969,15668.0
641,26/04/2019,SC,9.66,SC17,I,6694014,16219.0
642,26/04/2019,SC,9.66,SC18,I,6962008,21388.0
643,26/04/2019,SC,9.66,SC19,I,7326897,25476.0
644,26/04/2019,SC,9.66,SC20,I,7880241,25047.0
645,26/04/2019,SC,9.66,SC21,I,8006855,18078.0
646,26/04/2019,SC,9.66,SC22,I,9887246,26906.0
647,26/04/2019,SC,9.66,SC23,I,10836488,27435.0
648,26/04/2019,SC,9.66,SC24,I,11552783,32150.0
649,26/04/2019,SC,9.66,SC25,I,13737924,33375.0
650,27/04/2019,SC,9.17,SC01,D,4980,0.0
651,27/04/2019,SC,9.17,SC02,D,5987,16.64
652,27/04/2019,SC,9.17,SC03,D,8189,9.73
653,27/04/2019,SC,9.17,SC04,D,8441,30.77
654,27/04/2019,SC,9.17,SC05,D,14938,29.82
655,27/04/2019,SC,9.17,SC06,D,16358,35.16
656,27/04/2019,SC,9.17,SC07,D,21451,83.19
657,27/04/2019,SC,9.17,SC08,D,25386,63.41
658,27/04/2019,SC,9.17,SC09,D,35211,11.3
659,27/04/2019,SC,9.17,SC10,D,39712,0.0
660,27/04/2019,SC,9.17,SC11,D,49039,105.17
661,27/04/2019,SC,9.17,SC12,D,58838,166.07
662,27/04/2019,SC,9.17,SC13,D,67899,216.61
663,27/04/2019,SC,9.17,SC14,I,6120194,4550.0
664,27/04/2019,SC,9.17,SC15,I,6647321,16697.0
665,27/04/2019,SC,9.17,SC16,I,6668969,10595.0
666,27/04/2019,SC,9.17,SC17,I,6694014,10768.0
667,27/04/2019,SC,9.17,SC18,I,6962008,9672.0
668,27/04/2019,SC,9.17,SC19,I,7326897,11166.0
669,27/04/2019,SC,9.17,SC20,I,7880241,22502.0
670,27/04/2019,SC,9.17,SC21,I,8006855,1138.0
671,27/04/2019,SC,9.17,SC22,I,9887246,28925.0
672,27/04/2019,SC,9.17,SC23,I,10836488,27505.0
673,27/04/2019,SC,9.17,SC24,I,11552783,25172.0
674,27/04/2019,SC,9.17,SC25,I,13737924,17191.0
675,28/04/2019,SC,9.94,SC01,D,4980,0.0
676,28/04/2019,SC,9.94,SC02,D,5987,10.67
677,28/04/2019,SC,9.94,SC03,D,8189,3.14
678,28/04/2019,SC,9.94,SC04,D,8441,17.27
679,28/04/2019,SC,9.94,SC05,D,14938,27.31
680,28/04/2019,SC,9.94,SC06,D,16358,26.06
681,28/04/2019,SC,9.94,SC07,D,21451,59.33
682,28/04/2019,SC,9.94,SC08,D,25386,65.61
683,28/04/2019,SC,9.94,SC09,D,35211,55.25
684,28/04/2019,SC,9.94,SC10,D,39712,0.0
685,28/04/2019,SC,9.94,SC11,D,49039,88.84
686,28/04/2019,SC,9.94,SC12,D,58838,139.7
687,28/04/2019,SC,9.94,SC13,D,67899,193.69
688,28/04/2019,SC,9.94,SC14,I,6120194,5525.0
689,28/04/2019,SC,9.94,SC15,I,6647321,18014.0
690,28/04/2019,SC,9.94,SC16,I,6668969,11570.0
691,28/04/2019,SC,9.94,SC17,I,6694014,14062.0
692,28/04/2019,SC,9.94,SC18,I,6962008,13192.0
693,28/04/2019,SC,9.94,SC19,I,7326897,12236.0
694,28/04/2019,SC,9.94,SC20,I,7880241,20752.0
695,28/04/2019,SC,9.94,SC21,I,8006855,455.0
696,28/04/2019,SC,9.94,SC22,I,9887246,25350.0
697,28/04/2019,SC,9.94,SC23,I,10836488,28334.0
698,28/04/2019,SC,9.94,SC24,I,11552783,19340.0
699,28/04/2019,SC,9.94,SC25,I,13737924,17191.0
700,29/04/2019,SC,10.29,SC01,D,4980,10.99
701,29/04/2019,SC,10.29,SC02,D,5987,11.3
702,29/04/2019,SC,10.29,SC03,D,8189,9.73
703,29/04/2019,SC,10.29,SC04,D,8441,21.03
704,29/04/2019,SC,10.29,SC05,D,14938,26.37
705,29/04/2019,SC,10.29,SC06,D,16358,33.59
706,29/04/2019,SC,10.29,SC07,D,21451,83.51
707,29/04/2019,SC,10.29,SC08,D,25386,43.95
708,29/04/2019,SC,10.29,SC09,D,35211,45.83
709,29/04/2019,SC,10.29,SC10,D,39712,0.0
710,29/04/2019,SC,10.29,SC11,D,49039,67.5
711,29/04/2019,SC,10.29,SC12,D,58838,89.47
712,29/04/2019,SC,10.29,SC13,D,67899,134.68
713,29/04/2019,SC,10.29,SC14,I,6120194,18850.0
714,29/04/2019,SC,10.29,SC15,I,6647321,15727.0
715,29/04/2019,SC,10.29,SC16,I,6668969,11245.0
716,29/04/2019,SC,10.29,SC17,I,6694014,17409.0
717,29/04/2019,SC,10.29,SC18,I,6962008,23953.0
718,29/04/2019,SC,10.29,SC19,I,7326897,23473.0
719,29/04/2019,SC,10.29,SC20,I,7880241,24344.0
720,29/04/2019,SC,10.29,SC21,I,8006855,33172.0
721,29/04/2019,SC,10.29,SC22,I,9887246,26000.0
722,29/04/2019,SC,10.29,SC23,I,10836488,27444.0
723,29/04/2019,SC,10.29,SC24,I,11552783,30084.0
724,29/04/2019,SC,10.29,SC25,I,13737924,25786.0
725,30/04/2019,SC,9.99,SC01,D,4980,0.0
726,30/04/2019,SC,9.99,SC02,D,5987,13.81
727,30/04/2019,SC,9.99,SC03,D,8189,9.1
728,30/04/2019,SC,9.99,SC04,D,8441,5.65
729,30/04/2019,SC,9.99,SC05,D,14938,25.11
730,30/04/2019,SC,9.99,SC06,D,16358,39.87
731,30/04/2019,SC,9.99,SC07,D,21451,61.22
732,30/04/2019,SC,9.99,SC08,D,25386,81.31
733,30/04/2019,SC,9.99,SC09,D,35211,6.28
734,30/04/2019,SC,9.99,SC10,D,39712,0.0
735,30/04/2019,SC,9.99,SC11,D,49039,82.25
736,30/04/2019,SC,9.99,SC12,D,58838,143.78
737,30/04/2019,SC,9.99,SC13,D,67899,162.93
738,30/04/2019,SC,9.99,SC14,I,6120194,17767.0
739,30/04/2019,SC,9.99,SC15,I,6647321,17673.0
740,30/04/2019,SC,9.99,SC16,I,6668969,14170.0
741,30/04/2019,SC,9.99,SC17,I,6694014,17106.0
742,30/04/2019,SC,9.99,SC18,I,6962008,23142.0
743,30/04/2019,SC,9.99,SC19,I,7326897,36565.0
744,30/04/2019,SC,9.99,SC20,I,7880241,22440.0
745,30/04/2019,SC,9.99,SC21,I,8006855,31362.0
746,30/04/2019,SC,9.99,SC22,I,9887246,26108.0
747,30/04/2019,SC,9.99,SC23,I,10836488,26799.0
748,30/04/2019,SC,9.99,SC24,I,11552783,27014.0
749,30/04/2019,SC,9.99,SC25,I,13737924,37145.0
750,01/05/2019,SC,10.07,SC01,D,4980,0.0
751,01/05/2019,SC,10.07,SC02,D,5987,18.21
752,01/05/2019,SC,10.07,SC03,D,8189,8.79
753,01/05/2019,SC,10.07,SC04,D,8441,5.34
754,01/05/2019,SC,10.07,SC05,D,14938,26.06
755,01/05/2019,SC,10.07,SC06,D,16358,69.38
756,01/05/2019,SC,10.07,SC07,D,21451,76.91
757,01/05/2019,SC,10.07,SC08,D,25386,72.2
758,01/05/2019,SC,10.07,SC09,D,35211,10.99
759,01/05/2019,SC,10.07,SC10,D,39712,0.0
760,01/05/2019,SC,10.07,SC11,D,49039,86.33
761,01/05/2019,SC,10.07,SC12,D,58838,138.13
762,01/05/2019,SC,10.07,SC13,D,67899,144.41
763,01/05/2019,SC,10.07,SC14,I,6120194,17117.0
764,01/05/2019,SC,10.07,SC15,I,6647321,17608.0
765,01/05/2019,SC,10.07,SC16,I,6668969,14148.0
766,01/05/2019,SC,10.07,SC17,I,6694014,16813.0
767,01/05/2019,SC,10.07,SC18,I,6962008,23320.0
768,01/05/2019,SC,10.07,SC19,I,7326897,27682.0
769,01/05/2019,SC,10.07,SC20,I,7880241,24804.0
770,01/05/2019,SC,10.07,SC21,I,8006855,29868.0
771,01/05/2019,SC,10.07,SC22,I,9887246,26650.0
772,01/05/2019,SC,10.07,SC23,I,10836488,26922.0
773,01/05/2019,SC,10.07,SC24,I,11552783,24558.0
774,01/05/2019,SC,10.07,SC25,I,13737924,46354.0
775,02/05/2019,SC,10.15,SC01,D,4980,10.99
776,02/05/2019,SC,10.15,SC02,D,5987,21.98
777,02/05/2019,SC,10.15,SC03,D,8189,36.73
778,02/05/2019,SC,10.15,SC04,D,8441,11.93
779,02/05/2019,SC,10.15,SC05,D,14938,31.71
780,02/05/2019,SC,10.15,SC06,D,16358,54.62
781,02/05/2019,SC,10.15,SC07,D,21451,75.34
782,02/05/2019,SC,10.15,SC08,D,25386,90.73
783,02/05/2019,SC,10.15,SC09,D,35211,26.06
784,02/05/2019,SC,10.15,SC10,D,39712,0.0
785,02/05/2019,SC,10.15,SC11,D,49039,89.16
786,02/05/2019,SC,10.15,SC12,D,58838,88.21
787,02/05/2019,SC,10.15,SC13,D,67899,212.53
788,02/05/2019,SC,10.15,SC14,I,6120194,18308.0
789,02/05/2019,SC,10.15,SC15,I,6647321,17866.0
790,02/05/2019,SC,10.15,SC16,I,6668969,14961.0
791,02/05/2019,SC,10.15,SC17,I,6694014,16813.0
792,02/05/2019,SC,10.15,SC18,I,6962008,23631.0
793,02/05/2019,SC,10.15,SC19,I,7326897,21439.0
794,02/05/2019,SC,10.15,SC20,I,7880241,27751.0
795,02/05/2019,SC,10.15,SC21,I,8006855,30041.0
796,02/05/2019,SC,10.15,SC22,I,9887246,24808.0
797,02/05/2019,SC,10.15,SC23,I,10836488,27720.0
798,02/05/2019,SC,10.15,SC24,I,11552783,36224.0
799,02/05/2019,SC,10.15,SC25,I,13737924,48196.0
800,03/05/2019,SC,8.85,SC01,D,4980,0.0
801,03/05/2019,SC,8.85,SC02,D,5987,31.08
802,03/05/2019,SC,8.85,SC03,D,8189,55.88
803,03/05/2019,SC,8.85,SC04,D,8441,10.05
804,03/05/2019,SC,8.85,SC05,D,14938,37.99
805,03/05/2019,SC,8.85,SC06,D,16358,79.42
806,03/05/2019,SC,8.85,SC07,D,21451,90.1
807,03/05/2019,SC,8.85,SC08,D,25386,96.69
808,03/05/2019,SC,8.85,SC09,D,35211,45.52
809,03/05/2019,SC,8.85,SC10,D,39712,0.0
810,03/05/2019,SC,8.85,SC11,D,49039,106.11
811,03/05/2019,SC,8.85,SC12,D,58838,153.2
812,03/05/2019,SC,8.85,SC13,D,67899,214.73
813,03/05/2019,SC,8.85,SC14,I,6120194,8233.0
814,03/05/2019,SC,8.85,SC15,I,6647321,17783.0
815,03/05/2019,SC,8.85,SC16,I,6668969,21840.0
816,03/05/2019,SC,8.85,SC17,I,6694014,18525.0
817,03/05/2019,SC,8.85,SC18,I,6962008,20988.0
818,03/05/2019,SC,8.85,SC19,I,7326897,25399.0
819,03/05/2019,SC,8.85,SC20,I,7880241,30575.0
820,03/05/2019,SC,8.85,SC21,I,8006855,22035.0
821,03/05/2019,SC,8.85,SC22,I,9887246,11158.0
822,03/05/2019,SC,8.85,SC23,I,10836488,27321.0
823,03/05/2019,SC,8.85,SC24,I,11552783,38680.0
824,03/05/2019,SC,8.85,SC25,I,13737924,37759.0
825,04/05/2019,SC,8.38,SC01,D,4980,0.0
826,04/05/2019,SC,8.38,SC02,D,5987,24.49
827,04/05/2019,SC,8.38,SC03,D,8189,31.39
828,04/05/2019,SC,8.38,SC04,D,8441,1.57
829,04/05/2019,SC,8.38,SC05,D,14938,41.12
830,04/05/2019,SC,8.38,SC06,D,16358,62.47
831,04/05/2019,SC,8.38,SC07,D,21451,83.51
832,04/05/2019,SC,8.38,SC08,D,25386,61.84
833,04/05/2019,SC,8.38,SC09,D,35211,5.65
834,04/05/2019,SC,8.38,SC10,D,39712,0.0
835,04/05/2019,SC,8.38,SC11,D,49039,114.58
836,04/05/2019,SC,8.38,SC12,D,58838,157.91
837,04/05/2019,SC,8.38,SC13,D,67899,219.12
838,04/05/2019,SC,8.38,SC14,I,6120194,5092.0
839,04/05/2019,SC,8.38,SC15,I,6647321,18910.0
840,04/05/2019,SC,8.38,SC16,I,6668969,9154.0
841,04/05/2019,SC,8.38,SC17,I,6694014,11928.0
842,04/05/2019,SC,8.38,SC18,I,6962008,8539.0
843,04/05/2019,SC,8.38,SC19,I,7326897,24543.0
844,04/05/2019,SC,8.38,SC20,I,7880241,20414.0
845,04/05/2019,SC,8.38,SC21,I,8006855,1636.0
846,04/05/2019,SC,8.38,SC22,I,9887246,23508.0
847,04/05/2019,SC,8.38,SC23,I,10836488,26830.0
848,04/05/2019,SC,8.38,SC24,I,11552783,33154.0
849,04/05/2019,SC,8.38,SC25,I,13737924,22717.0
850,05/05/2019,SC,8.01,SC01,D,4980,10.96
851,05/05/2019,SC,8.01,SC02,D,5987,23.8
852,05/05/2019,SC,8.01,SC03,D,8189,26.62
853,05/05/2019,SC,8.01,SC04,D,8441,3.44
854,05/05/2019,SC,8.01,SC05,D,14938,34.44
855,05/05/2019,SC,8.01,SC06,D,16358,49.79
856,05/05/2019,SC,8.01,SC07,D,21451,76.4
857,05/05/2019,SC,8.01,SC08,D,25386,82.98
858,05/05/2019,SC,8.01,SC09,D,35211,5.32
859,05/05/2019,SC,8.01,SC10,D,39712,0.0
860,05/05/2019,SC,8.01,SC11,D,49039,114.6
861,05/05/2019,SC,8.01,SC12,D,58838,163.14
862,05/05/2019,SC,8.01,SC13,D,67899,214.18
863,05/05/2019,SC,8.01,SC14,I,6120194,6483.0
864,05/05/2019,SC,8.01,SC15,I,6647321,18984.0
865,05/05/2019,SC,8.01,SC16,I,6668969,22659.0
866,05/05/2019,SC,8.01,SC17,I,6694014,15463.0
867,05/05/2019,SC,8.01,SC18,I,6962008,5261.0
868,05/05/2019,SC,8.01,SC19,I,7326897,11528.0
869,05/05/2019,SC,8.01,SC20,I,7880241,25077.0
870,05/05/2019,SC,8.01,SC21,I,8006855,940.0
871,05/05/2019,SC,8.01,SC22,I,9887246,29931.0
872,05/05/2019,SC,8.01,SC23,I,10836488,29548.0
873,05/05/2019,SC,8.01,SC24,I,11552783,29088.0
874,05/05/2019,SC,8.01,SC25,I,13737924,26639.0
875,06/05/2019,SC,7.95,SC01,D,4980,10.96
876,06/05/2019,SC,7.95,SC02,D,5987,27.24
877,06/05/2019,SC,7.95,SC03,D,8189,27.87
878,06/05/2019,SC,7.95,SC04,D,8441,42.27
879,06/05/2019,SC,7.95,SC05,D,14938,35.7
880,06/05/2019,SC,7.95,SC06,D,16358,74.84
881,06/05/2019,SC,7.95,SC07,D,21451,82.98
882,06/05/2019,SC,7.95,SC08,D,25386,92.69
883,06/05/2019,SC,7.95,SC09,D,35211,47.6
884,06/05/2019,SC,7.95,SC10,D,39712,0.0
885,06/05/2019,SC,7.95,SC11,D,49039,99.57
886,06/05/2019,SC,7.95,SC12,D,58838,96.13
887,06/05/2019,SC,7.95,SC13,D,67899,214.8
888,06/05/2019,SC,7.95,SC14,I,6120194,8212.0
889,06/05/2019,SC,7.95,SC15,I,6647321,18549.0
890,06/05/2019,SC,7.95,SC16,I,6668969,17721.0
891,06/05/2019,SC,7.95,SC17,I,6694014,22076.0
892,06/05/2019,SC,7.95,SC18,I,6962008,6845.0
893,06/05/2019,SC,7.95,SC19,I,7326897,12631.0
894,06/05/2019,SC,7.95,SC20,I,7880241,28384.0
895,06/05/2019,SC,7.95,SC21,I,8006855,32492.0
896,06/05/2019,SC,7.95,SC22,I,9887246,28959.0
897,06/05/2019,SC,7.95,SC23,I,10836488,29639.0
898,06/05/2019,SC,7.95,SC24,I,11552783,37968.0
899,06/05/2019,SC,7.95,SC25,I,13737924,28782.0
900,07/05/2019,SC,7.39,SC01,D,4980,0.0
901,07/05/2019,SC,7.39,SC02,D,5987,25.99
902,07/05/2019,SC,7.39,SC03,D,8189,24.42
903,07/05/2019,SC,7.39,SC04,D,8441,25.05
904,07/05/2019,SC,7.39,SC05,D,14938,37.26
905,07/05/2019,SC,7.39,SC06,D,16358,81.41
906,07/05/2019,SC,7.39,SC07,D,21451,85.48
907,07/05/2019,SC,7.39,SC08,D,25386,98.95
908,07/05/2019,SC,7.39,SC09,D,35211,5.32
909,07/05/2019,SC,7.39,SC10,D,39712,0.0
910,07/05/2019,SC,7.39,SC11,D,49039,127.76
911,07/05/2019,SC,7.39,SC12,D,58838,153.12
912,07/05/2019,SC,7.39,SC13,D,67899,225.76
913,07/05/2019,SC,7.39,SC14,I,6120194,19990.0
914,07/05/2019,SC,7.39,SC15,I,6647321,18267.0
915,07/05/2019,SC,7.39,SC16,I,6668969,21622.0
916,07/05/2019,SC,7.39,SC17,I,6694014,22670.0
917,07/05/2019,SC,7.39,SC18,I,6962008,25918.0
918,07/05/2019,SC,7.39,SC19,I,7326897,13343.0
919,07/05/2019,SC,7.39,SC20,I,7880241,28568.0
920,07/05/2019,SC,7.39,SC21,I,8006855,30688.0
921,07/05/2019,SC,7.39,SC22,I,9887246,30256.0
922,07/05/2019,SC,7.39,SC23,I,10836488,28874.0
923,07/05/2019,SC,7.39,SC24,I,11552783,42867.0
924,07/05/2019,SC,7.39,SC25,I,13737924,28170.0
925,08/05/2019,SC,6.87,SC01,D,4980,10.96
926,08/05/2019,SC,6.87,SC02,D,5987,18.47
927,08/05/2019,SC,6.87,SC03,D,8189,9.71
