"SITE_REFERENCE","GAS_FLOW_DAY","ENERGY_VALUE"
"WM19",15/08/2019,30532
"WM19",16/08/2019,11201
"WM19",17/08/2019,23198
"WM19",18/08/2019,23284
"WM19",19/08/2019,31296
"WM19",20/08/2019,30056
"WM19",21/08/2019,30858
"WM19",22/08/2019,30339
"WM19",23/08/2019,27374
"WM19",24/08/2019,23999
"WM19",25/08/2019,25908
"WM19",26/08/2019,23806
"WM19",27/08/2019,29061
"WM19",28/08/2019,32962
"WM19",29/08/2019,34399
"WM19",30/08/2019,18906
"WM19",31/08/2019,29499
"WM19",01/09/2019,29271
"WM19",02/09/2019,26159
"WM19",03/09/2019,30169
"WM19",04/09/2019,25812
"WM19",05/09/2019,22737
"WM19",06/09/2019,11599
"WM19",07/09/2019,10250
"WM19",08/09/2019,8906
"WM19",09/09/2019,9992
"WM19",10/09/2019,6187
"WM19",11/09/2019,8476
"WM19",12/09/2019,13580
"WM19",13/09/2019,27585
"WM19",14/09/2019,31257
"WM19",15/09/2019,37921
"WM19",16/09/2019,34854
"WM19",17/09/2019,34698
"WM19",18/09/2019,35538
"WM19",19/09/2019,30300
"WM19",20/09/2019,16685
"WM19",21/09/2019,31429
"WM19",22/09/2019,36132
"WM19",23/09/2019,22453
"WM19",24/09/2019,18048
"WM19",25/09/2019,23225
"WM19",26/09/2019,31
"WM19",27/09/2019,9943
"WM19",28/09/2019,26308
"WM19",29/09/2019,1527
"WM19",30/09/2019,15103
"WM19",01/10/2019,24376
"WM19",02/10/2019,24283
"WM19",03/10/2019,22604
"WM19",04/10/2019,23415
"WM19",05/10/2019,25027
"WM19",06/10/2019,20045
"WM19",07/10/2019,21819
"WM19",08/10/2019,15187
"WM19",09/10/2019,16707
"WM19",10/10/2019,34796
"WM19",11/10/2019,37863
"WM19",12/10/2019,34858
"WM19",13/10/2019,35191
"WM19",14/10/2019,21298
"WM19",15/10/2019,20178
"WM19",16/10/2019,34045
"WM19",17/10/2019,37929
"WM19",18/10/2019,27508
"WM19",19/10/2019,32160
"WM19",20/10/2019,36719
"WM19",21/10/2019,30114
"WM19",22/10/2019,30114
"WM19",23/10/2019,31664
"WM19",24/10/2019,30750
"WM19",25/10/2019,25309
"WM19",26/10/2019,31120
"WM19",27/10/2019,26232
"WM19",28/10/2019,24934
"WM19",29/10/2019,27964
"WM19",30/10/2019,27655
"WM19",31/10/2019,25490
"WM19",01/11/2019,25830
"WM19",02/11/2019,30470
"WM19",03/11/2019,28862
"WM19",04/11/2019,6744
"WM19",05/11/2019,0
"WM19",06/11/2019,31
"WM19",07/11/2019,31
"WM19",08/11/2019,16902
"WM19",09/11/2019,32315
"WM19",10/11/2019,28191
"WM19",11/11/2019,25211
"WM19",12/11/2019,30053
"WM19",13/11/2019,23142
"WM19",14/11/2019,29361
"WM19",15/11/2019,20241
"WM19",16/11/2019,1399
"WM19",17/11/2019,434
"WM19",18/11/2019,622
"WM19",19/11/2019,15251
"WM19",20/11/2019,28181
"WM19",21/11/2019,25307
"WM19",22/11/2019,35510
"WM19",23/11/2019,39107
"WM19",24/11/2019,39249
"WM19",25/11/2019,38647
"WM19",26/11/2019,38983
"WM19",27/11/2019,38853
"WM19",28/11/2019,39634
"WM19",29/11/2019,39945
"WM19",30/11/2019,39704
"WM19",01/12/2019,39331
"WM19",02/12/2019,39070
"WM19",03/12/2019,39324
"WM19",04/12/2019,39194
"WM19",05/12/2019,39534
"WM19",06/12/2019,39125
"WM19",07/12/2019,39673
"WM19",08/12/2019,39362
"WM19",09/12/2019,38090
"WM19",10/12/2019,39243
"WM19",11/12/2019,39898
"WM19",12/12/2019,39238
"WM19",13/12/2019,39759
"WM19",14/12/2019,39503
"WM19",15/12/2019,37028
"WM19",16/12/2019,33424
"WM19",17/12/2019,34316
"WM19",18/12/2019,35886
"WM19",19/12/2019,35028
"WM19",20/12/2019,35304
"WM19",21/12/2019,28764
"WM19",22/12/2019,29730
"WM19",23/12/2019,30391
"WM19",24/12/2019,24221
"WM19",25/12/2019,33793
"WM19",26/12/2019,25119
"WM19",27/12/2019,124
"WM19",28/12/2019,0
"WM19",29/12/2019,0
"WM19",30/12/2019,124
"WM19",31/12/2019,31
"WM19",01/01/2020,0
"WM19",02/01/2020,0
"WM19",03/01/2020,62
"WM19",04/01/2020,31
"WM19",05/01/2020,0
"WM19",06/01/2020,0
"WM19",07/01/2020,154
"WM19",08/01/2020,339
"WM19",09/01/2020,31
"WM19",10/01/2020,31
"WM19",11/01/2020,62
"WM19",12/01/2020,155
"WM19",13/01/2020,31
"WM19",14/01/2020,62
"WM19",15/01/2020,372
"WM19",16/01/2020,529
"WM19",17/01/2020,897
"WM19",18/01/2020,1108
"WM19",19/01/2020,1046
"WM19",20/01/2020,0
"WM19",21/01/2020,216
"WM19",22/01/2020,526
"WM19",23/01/2020,154
"WM19",24/01/2020,829
"WM19",25/01/2020,893
"WM19",26/01/2020,555
"WM19",27/01/2020,0
"WM19",28/01/2020,309
"WM19",29/01/2020,959
"WM19",30/01/2020,217
"WM19",31/01/2020,433
"WM19",01/02/2020,648
"WM19",02/02/2020,433
"WM19",03/02/2020,0
"WM19",04/02/2020,93
"WM19",05/02/2020,154
"WM19",06/02/2020,12622
"WM19",07/02/2020,18468
"WM19",08/02/2020,21352
"WM19",09/02/2020,22370
"WM19",10/02/2020,20726
"WM19",11/02/2020,26572
"WM19",12/02/2020,37489
"WM19",13/02/2020,37301
"WM19",14/02/2020,39896
"WM19",15/02/2020,36317
"WM19",16/02/2020,39262
"WM19",17/02/2020,38146
"WM19",18/02/2020,27632
"WM19",19/02/2020,39331
"WM19",02/03/2020,29364
"WM19",03/03/2020,27299
"WM19",04/03/2020,29066
"WM19",05/03/2020,30331
"WM19",06/03/2020,34867
"WM19",07/03/2020,31380
"WM19",08/03/2020,34250
"WM19",09/03/2020,30362
"WM19",10/03/2020,404
"WM19",11/03/2020,404
"WM19",12/03/2020,16952
"WM19",13/03/2020,30672
"WM19",14/03/2020,29728
"WM19",15/03/2020,34306
"WM19",16/03/2020,20655
"WM19",17/03/2020,22860
"WM19",18/03/2020,18949
"WM19",19/03/2020,24438
"WM19",20/03/2020,25830
"WM19",21/03/2020,32993
"WM19",22/03/2020,10889
"WM19",23/03/2020,5489
"WM19",24/03/2020,2853
"WM19",25/03/2020,12685
"WM19",26/03/2020,5375
"WM19",27/03/2020,10972
"WM19",28/03/2020,9452
"WM19",29/03/2020,0
"WM19",30/03/2020,8457
"WM19",31/03/2020,9763
"WM20",01/04/2019,35048
"WM20",02/04/2019,35945
"WM20",03/04/2019,33773
"WM20",04/04/2019,57953
"WM20",05/04/2019,20695
"WM20",06/04/2019,27368
"WM20",07/04/2019,16477
"WM20",08/04/2019,34250
"WM20",09/04/2019,28645
"WM20",10/04/2019,35916
"WM20",11/04/2019,31977
"WM20",12/04/2019,21851
"WM20",13/04/2019,17266
"WM20",14/04/2019,18251
"WM20",15/04/2019,32439
"WM20",16/04/2019,33854
"WM20",17/04/2019,32131
"WM20",18/04/2019,27905
"WM20",19/04/2019,2708
"WM20",20/04/2019,1262
"WM20",21/04/2019,1293
"WM20",22/04/2019,1293
"WM20",23/04/2019,1262
"WM20",24/04/2019,1385
"WM20",25/04/2019,1419
"WM20",26/04/2019,3116
"WM20",27/04/2019,3681
"WM20",28/04/2019,3496
"WM20",29/04/2019,37152
"WM20",30/04/2019,30563
"WM20",01/05/2019,30979
"WM20",02/05/2019,31089
"WM20",03/05/2019,20858
"WM20",04/05/2019,20395
"WM20",05/05/2019,12557
"WM20",06/05/2019,32799
"WM20",07/05/2019,34496
"WM20",08/05/2019,32553
"WM20",09/05/2019,35175
"WM20",10/05/2019,22586
"WM20",11/05/2019,16970
"WM20",12/05/2019,14625
"WM20",13/05/2019,28099
"WM20",14/05/2019,28672
"WM20",15/05/2019,30053
"WM20",16/05/2019,27330
"WM20",17/05/2019,21267
"WM20",18/05/2019,12403
"WM20",19/05/2019,9941
"WM20",20/05/2019,29823
"WM20",21/05/2019,30346
"WM20",22/05/2019,27084
"WM20",23/05/2019,26165
"WM20",24/05/2019,17756
"WM20",25/05/2019,14508
"WM20",26/05/2019,11136
"WM20",27/05/2019,2320
"WM20",28/05/2019,27531
"WM20",29/05/2019,32306
"WM20",30/05/2019,22031
"WM20",31/05/2019,23479
"WM20",01/06/2019,12807
"WM20",02/06/2019,9064
"WM20",03/06/2019,30869
"WM20",04/06/2019,30146
"WM20",05/06/2019,24898
"WM20",06/06/2019,26530
"WM20",07/06/2019,15265
"WM20",08/06/2019,17758
"WM20",09/06/2019,14452
"WM20",10/06/2019,22304
"WM20",11/06/2019,37183
"WM20",12/06/2019,32781
"WM20",13/06/2019,34925
"WM20",14/06/2019,16364
"WM20",15/06/2019,14044
"WM20",16/06/2019,14749
"WM20",17/06/2019,20867
"WM20",18/06/2019,32610
"WM20",19/06/2019,21434
"WM20",20/06/2019,4267
"WM20",21/06/2019,2931
"WM20",22/06/2019,1516
"WM20",23/06/2019,1516
"WM20",24/06/2019,926
"WM20",25/06/2019,959
"WM20",26/06/2019,987
"WM20",27/06/2019,679
"WM20",28/06/2019,646
"WM20",29/06/2019,611
"WM20",30/06/2019,612
"WM20",01/07/2019,677
"WM20",02/07/2019,674
"WM20",03/07/2019,614
"WM20",04/07/2019,4135
"WM20",05/07/2019,1358
"WM20",06/07/2019,1570
"WM20",07/07/2019,1496
"WM20",08/07/2019,27321
"WM20",09/07/2019,26830
"WM20",10/07/2019,32676
"WM20",11/07/2019,24618
"WM20",12/07/2019,14404
"WM20",13/07/2019,18670
"WM20",14/07/2019,10172
"WM20",15/07/2019,30022
"WM20",16/07/2019,29264
"WM20",17/07/2019,29823
"WM20",18/07/2019,25307
"WM20",19/07/2019,17086
"WM20",20/07/2019,21437
"WM20",21/07/2019,13031
"WM20",22/07/2019,29635
"WM20",23/07/2019,28738
"WM20",24/07/2019,25768
"WM20",25/07/2019,24250
"WM20",26/07/2019,14012
"WM20",27/07/2019,16412
"WM20",28/07/2019,8688
"WM20",29/07/2019,30422
"WM20",30/07/2019,28231
"WM20",31/07/2019,29470
"WM20",01/08/2019,31048
"WM20",02/08/2019,12311
"WM20",03/08/2019,13665
"WM20",04/08/2019,4474
"WM20",05/08/2019,26789
"WM20",06/08/2019,28212
"WM20",07/08/2019,31071
"WM20",08/08/2019,27761
"WM20",09/08/2019,17283
"WM20",10/08/2019,9862
"WM20",11/08/2019,5254
"WM20",12/08/2019,34244
"WM20",13/08/2019,31854
"WM20",14/08/2019,34677
"WM20",15/08/2019,31244
"WM20",16/08/2019,17680
"WM20",17/08/2019,24469
"WM20",18/08/2019,13684
"WM20",19/08/2019,30576
"WM20",20/08/2019,31595
"WM20",21/08/2019,30670
"WM20",22/08/2019,8134
"WM20",23/08/2019,1094
"WM20",24/08/2019,625
"WM20",25/08/2019,627
"WM20",26/08/2019,660
"WM20",27/08/2019,630
"WM20",28/08/2019,5324
"WM20",29/08/2019,9435
"WM20",30/08/2019,1187
"WM20",31/08/2019,1406
"WM20",01/09/2019,7632
"WM20",02/09/2019,28947
"WM20",03/09/2019,29323
"WM20",04/09/2019,28593
"WM20",05/09/2019,28398
"WM20",06/09/2019,15786
"WM20",07/09/2019,17937
"WM20",08/09/2019,10468
"WM20",09/09/2019,29975
"WM20",10/09/2019,31862
"WM20",11/09/2019,30223
"WM20",12/09/2019,28923
"WM20",13/09/2019,16199
"WM20",14/09/2019,16847
"WM20",15/09/2019,9781
"WM20",16/09/2019,29910
"WM20",17/09/2019,35818
"WM20",18/09/2019,34729
"WM20",19/09/2019,29090
"WM20",20/09/2019,18918
"WM20",21/09/2019,14230
"WM20",22/09/2019,9627
"WM20",23/09/2019,31757
"WM20",24/09/2019,32822
"WM20",25/09/2019,34045
"WM20",26/09/2019,33680
"WM20",27/09/2019,19139
"WM20",28/09/2019,21570
"WM20",29/09/2019,10941
"WM20",30/09/2019,34796
"WM20",01/10/2019,33897
"WM20",02/10/2019,35107
"WM20",03/10/2019,36253
"WM20",04/10/2019,21337
"WM20",05/10/2019,17987
"WM20",06/10/2019,16797
"WM20",07/10/2019,30111
"WM20",08/10/2019,36155
"WM20",09/10/2019,32261
"WM20",10/10/2019,33959
"WM20",11/10/2019,19458
"WM20",12/10/2019,24872
"WM20",13/10/2019,11346
"WM20",14/10/2019,28045
"WM20",15/10/2019,34729
"WM20",16/10/2019,31496
"WM20",17/10/2019,34952
"WM20",18/10/2019,17026
"WM20",19/10/2019,22825
"WM20",20/10/2019,14483
"WM20",21/10/2019,26919
"WM20",22/10/2019,37277
"WM20",23/10/2019,37650
"WM20",24/10/2019,30718
"WM20",25/10/2019,19028
"WM20",26/10/2019,21128
"WM20",27/10/2019,14075
"WM20",28/10/2019,42674
"WM20",29/10/2019,41328
"WM20",30/10/2019,37276
"WM20",31/10/2019,37647
"WM20",01/11/2019,26542
"WM20",02/11/2019,15529
"WM20",03/11/2019,19767
"WM20",04/11/2019,37152
"WM20",05/11/2019,37243
"WM20",06/11/2019,41061
"WM20",07/11/2019,38394
"WM20",08/11/2019,32781
"WM20",09/11/2019,16964
"WM20",10/11/2019,22112
"WM20",11/11/2019,38668
"WM20",12/11/2019,42982
"WM20",13/11/2019,39156
"WM20",14/11/2019,41179
"WM20",15/11/2019,28171
"WM20",16/11/2019,20116
"WM20",17/11/2019,21926
"WM20",18/11/2019,40885
"WM20",19/11/2019,42751
"WM20",20/11/2019,43741
"WM20",21/11/2019,43666
"WM20",22/11/2019,30858
"WM20",23/11/2019,25151
"WM20",24/11/2019,20593
"WM20",25/11/2019,39486
"WM20",26/11/2019,36440
"WM20",27/11/2019,38822
"WM20",28/11/2019,41743
"WM20",29/11/2019,27943
"WM20",30/11/2019,29724
"WM20",01/12/2019,19774
"WM20",02/12/2019,42968
"WM20",03/12/2019,43728
"WM20",04/12/2019,43153
"WM20",05/12/2019,35945
"WM20",06/12/2019,29621
"WM20",07/12/2019,22541
"WM20",08/12/2019,19059
"WM20",09/12/2019,44355
"WM20",10/12/2019,43233
"WM20",11/12/2019,43950
"WM20",12/12/2019,41445
"WM20",13/12/2019,28377
"WM20",14/12/2019,20942
"WM20",15/12/2019,18963
"WM20",16/12/2019,41856
"WM20",17/12/2019,42872
"WM20",18/12/2019,43734
"WM20",19/12/2019,31232
"WM20",20/12/2019,27037
"WM20",21/12/2019,15809
"WM20",22/12/2019,10741
"WM20",23/12/2019,2671
"WM20",24/12/2019,2431
"WM20",25/12/2019,2462
"WM20",26/12/2019,2011
"WM20",27/12/2019,2295
"WM20",28/12/2019,1856
"WM20",29/12/2019,1928
"WM20",30/12/2019,3815
"WM20",31/12/2019,7288
"WM20",01/01/2020,7970
"WM20",02/01/2020,43908
"WM20",03/01/2020,28099
"WM20",04/01/2020,20897
"WM20",05/01/2020,12805
"WM20",06/01/2020,42426
"WM20",07/01/2020,40779
"WM20",08/01/2020,36532
"WM20",09/01/2020,36841
"WM20",10/01/2020,25116
"WM20",11/01/2020,21957
"WM20",12/01/2020,20396
"WM20",13/01/2020,37681
"WM20",14/01/2020,43325
"WM20",15/01/2020,36006
"WM20",16/01/2020,39549
"WM20",17/01/2020,24655
"WM20",18/01/2020,22344
"WM20",19/01/2020,22498
"WM20",20/01/2020,41056
"WM20",21/01/2020,37366
"WM20",22/01/2020,39874
"WM20",23/01/2020,32861
"WM20",24/01/2020,27014
"WM20",25/01/2020,20590
"WM20",26/01/2020,16292
"WM20",27/01/2020,39341
"WM20",28/01/2020,42937
"WM20",29/01/2020,38420
"WM20",30/01/2020,37028
"WM20",31/01/2020,21870
"WM20",01/02/2020,18606
"WM20",02/02/2020,17880
"WM20",03/02/2020,38699
"WM20",04/02/2020,41885
"WM20",05/02/2020,35669
"WM20",06/02/2020,40782
"WM20",07/02/2020,23665
"WM20",08/02/2020,28449
"WM20",09/02/2020,15150
"WM20",10/02/2020,41359
"WM20",11/02/2020,43741
"WM20",12/02/2020,40451
"WM20",13/02/2020,39610
"WM20",14/02/2020,26937
"WM20",15/02/2020,22093
"WM20",16/02/2020,19972
"WM20",17/02/2020,42922
"WM20",18/02/2020,40875
"WM20",19/02/2020,40730
"WM20",20/02/2020,38864
"WM20",21/02/2020,26603
"WM20",22/02/2020,20911
"WM20",23/02/2020,18808
"WM20",24/02/2020,38859
"WM20",25/02/2020,42395
"WM20",26/02/2020,40575
"WM20",27/02/2020,35636
"WM20",28/02/2020,22199
"WM20",29/02/2020,19252
"WM20",01/03/2020,16358
"WM20",02/03/2020,40111
"WM20",03/03/2020,39487
"WM20",04/03/2020,38261
"WM20",05/03/2020,38292
"WM20",06/03/2020,27430
"WM20",07/03/2020,18945
"WM20",08/03/2020,16014
"WM20",09/03/2020,35576
"WM20",10/03/2020,36906
"WM20",11/03/2020,31776
"WM20",12/03/2020,36348
"WM20",13/03/2020,20220
"WM20",14/03/2020,21716
"WM20",15/03/2020,13209
"WM20",16/03/2020,32874
"WM20",17/03/2020,34399
"WM20",18/03/2020,30610
"WM20",19/03/2020,29896
"WM20",20/03/2020,26170
"WM20",21/03/2020,6555
"WM20",22/03/2020,6620
"WM20",23/03/2020,33215
"WM20",24/03/2020,25927
"WM20",25/03/2020,11100
"WM20",26/03/2020,1562
"WM20",27/03/2020,1590
"WM20",28/03/2020,1586
"WM20",29/03/2020,1640
"WM20",30/03/2020,1679
"WM20",31/03/2020,1617
"WM21",01/04/2019,62209
"WM21",02/04/2019,71025
"WM21",03/04/2019,71640
"WM21",04/04/2019,103936
"WM21",05/04/2019,38668
"WM21",06/04/2019,23809
"WM21",07/04/2019,49400
"WM21",08/04/2019,62945
"WM21",09/04/2019,72510
"WM21",10/04/2019,73833
"WM21",11/04/2019,63862
"WM21",12/04/2019,32808
"WM21",13/04/2019,20897
"WM21",14/04/2019,35763
"WM21",15/04/2019,52167
"WM21",16/04/2019,47519
"WM21",17/04/2019,45734
"WM21",18/04/2019,31435
"WM21",19/04/2019,2031
"WM21",20/04/2019,2401
"WM21",21/04/2019,0
"WM21",22/04/2019,31
"WM21",23/04/2019,18189
"WM21",24/04/2019,41333
"WM21",25/04/2019,42179
"WM21",26/04/2019,18698
"WM21",27/04/2019,15931
"WM21",28/04/2019,35048
"WM21",29/04/2019,48195
"WM21",30/04/2019,45257
"WM21",01/05/2019,41161
"WM21",02/05/2019,41637
"WM21",03/05/2019,23049
"WM21",04/05/2019,17958
"WM21",05/05/2019,25545
"WM21",06/05/2019,35576
"WM21",07/05/2019,47240
"WM21",08/05/2019,51745
"WM21",09/05/2019,58255
"WM21",10/05/2019,29282
"WM21",11/05/2019,17094
"WM21",12/05/2019,31843
"WM21",13/05/2019,42934
"WM21",14/05/2019,40000
"WM21",15/05/2019,39140
"WM21",16/05/2019,39271
"WM21",17/05/2019,16004
"WM21",18/05/2019,10926
"WM21",19/05/2019,16650
"WM21",20/05/2019,39948
"WM21",21/05/2019,38163
"WM21",22/05/2019,37301
"WM21",23/05/2019,36903
"WM21",24/05/2019,15529
"WM21",25/05/2019,4826
"WM21",26/05/2019,4052
"WM21",27/05/2019,4949
"WM21",28/05/2019,5506
"WM21",29/05/2019,4474
"WM21",30/05/2019,833
"WM21",31/05/2019,588
"WM21",01/06/2019,1083
"WM21",02/06/2019,10394
"WM21",03/06/2019,34870
"WM21",04/06/2019,36502
"WM21",05/06/2019,37609
"WM21",06/06/2019,38071
"WM21",07/06/2019,15850
"WM21",08/06/2019,26591
"WM21",09/06/2019,19569
"WM21",10/06/2019,42070
"WM21",11/06/2019,44855
"WM21",12/06/2019,41154
"WM21",13/06/2019,40586
"WM21",14/06/2019,14044
"WM21",15/06/2019,10394
"WM21",16/06/2019,741
"WM21",17/06/2019,38871
"WM21",18/06/2019,37019
"WM21",19/06/2019,36376
"WM21",20/06/2019,37359
"WM21",21/06/2019,12342
"WM21",22/06/2019,9095
"WM21",23/06/2019,0
"WM21",24/06/2019,35545
"WM21",25/06/2019,37740
"WM21",26/06/2019,39125
"WM21",27/06/2019,37890
"WM21",28/06/2019,13049
"WM21",29/06/2019,8399
"WM21",30/06/2019,0
"WM21",01/07/2019,39579
"WM21",02/07/2019,39897
"WM21",03/07/2019,38680
"WM21",04/07/2019,37057
"WM21",05/07/2019,12280
"WM21",06/07/2019,8094
"WM21",07/07/2019,0
"WM21",08/07/2019,37513
"WM21",09/07/2019,37666
"WM21",10/07/2019,38538
"WM21",11/07/2019,36468
"WM21",12/07/2019,12064
"WM21",13/07/2019,9645
"WM21",14/07/2019,0
"WM21",15/07/2019,39094
"WM21",16/07/2019,37059
"WM21",17/07/2019,35304
"WM21",18/07/2019,36130
"WM21",19/07/2019,12125
"WM21",20/07/2019,7795
"WM21",21/07/2019,0
"WM21",22/07/2019,35791
"WM21",23/07/2019,23696
"WM21",24/07/2019,93
"WM21",25/07/2019,0
"WM21",26/07/2019,213
"WM21",27/07/2019,0
"WM21",28/07/2019,215
"WM21",29/07/2019,61
"WM21",30/07/2019,796
"WM21",31/07/2019,31
"WM21",01/08/2019,0
"WM21",02/08/2019,62
"WM21",03/08/2019,0
"WM21",04/08/2019,0
"WM21",05/08/2019,0
"WM21",06/08/2019,0
"WM21",07/08/2019,93
"WM21",08/08/2019,92
"WM21",09/08/2019,0
"WM21",10/08/2019,4497
"WM21",11/08/2019,11038
"WM21",12/08/2019,38915
"WM21",13/08/2019,39517
"WM21",14/08/2019,39472
"WM21",15/08/2019,39781
"WM21",16/08/2019,13237
"WM21",17/08/2019,9645
"WM21",18/08/2019,0
"WM21",19/08/2019,39003
"WM21",20/08/2019,39886
"WM21",21/08/2019,39222
"WM21",22/08/2019,36086
"WM21",23/08/2019,12593
"WM21",24/08/2019,8906
"WM21",25/08/2019,0
"WM21",26/08/2019,37060
"WM21",27/08/2019,36397
"WM21",28/08/2019,38532
"WM21",29/08/2019,38451
"WM21",30/08/2019,12906
"WM21",31/08/2019,8562
"WM21",01/09/2019,283
"WM21",02/09/2019,40319
"WM21",03/09/2019,37625
"WM21",04/09/2019,34499
"WM21",05/09/2019,40369
"WM21",06/09/2019,13398
"WM21",07/09/2019,281
"WM21",08/09/2019,375
"WM21",09/09/2019,39689
"WM21",10/09/2019,39936
"WM21",11/09/2019,37647
"WM21",12/09/2019,37399
"WM21",13/09/2019,13484
"WM21",14/09/2019,401
"WM21",15/09/2019,123
"WM21",16/09/2019,36595
"WM21",17/09/2019,38864
"WM21",18/09/2019,41756
"WM21",19/09/2019,39603
"WM21",20/09/2019,11227
"WM21",21/09/2019,186
"WM21",22/09/2019,185
"WM21",23/09/2019,496
"WM21",24/09/2019,686
"WM21",25/09/2019,435
"WM21",26/09/2019,2078
"WM21",27/09/2019,343
"WM21",28/09/2019,2088
"WM21",29/09/2019,623
"WM21",30/09/2019,36471
"WM21",01/10/2019,41402
"WM21",02/10/2019,48101
"WM21",03/10/2019,55498
"WM21",04/10/2019,22453
"WM21",05/10/2019,6016
"WM21",06/10/2019,16302
"WM21",07/10/2019,48937
"WM21",08/10/2019,48061
"WM21",09/10/2019,49717
"WM21",10/10/2019,44566
"WM21",11/10/2019,23108
"WM21",12/10/2019,7412
"WM21",13/10/2019,20791
"WM21",14/10/2019,46171
"WM21",15/10/2019,44585
"WM21",16/10/2019,44585
"WM21",17/10/2019,49341
"WM21",18/10/2019,45000
"WM21",19/10/2019,8063
"WM21",20/10/2019,22112
"WM21",21/10/2019,53342
"WM21",22/10/2019,53001
"WM21",23/10/2019,52412
"WM21",24/10/2019,49560
"WM21",25/10/2019,49063
"WM21",26/10/2019,11074
"WM21",27/10/2019,29944
"WM21",28/10/2019,56071
"WM21",29/10/2019,63910
"WM21",30/10/2019,61281
"WM21",31/10/2019,59796
"WM21",01/11/2019,46432
"WM21",02/11/2019,10301
"WM21",03/11/2019,23170
"WM21",04/11/2019,47422
"WM21",05/11/2019,47610
"WM21",06/11/2019,63111
"WM21",07/11/2019,49590
"WM21",08/11/2019,40410
"WM21",09/11/2019,4466
"WM21",10/11/2019,10234
"WM21",11/11/2019,63260
"WM21",12/11/2019,63069
"WM21",13/11/2019,63377
"WM21",14/11/2019,66755
"WM21",15/11/2019,53071
"WM21",16/11/2019,11659
"WM21",17/11/2019,22174
"WM21",18/11/2019,63178
"WM21",19/11/2019,63570
"WM21",20/11/2019,48134
"WM21",21/11/2019,55327
"WM21",22/11/2019,48318
"WM21",23/11/2019,6947
"WM21",24/11/2019,4437
"WM21",25/11/2019,35382
"WM21",26/11/2019,39231
"WM21",27/11/2019,42782
"WM21",28/11/2019,47946
"WM21",29/11/2019,48194
"WM21",30/11/2019,4104
"WM21",01/12/2019,6436
"WM21",02/12/2019,62240
"WM21",03/12/2019,61654
"WM21",04/12/2019,59858
"WM21",05/12/2019,47144
"WM21",06/12/2019,38353
"WM21",07/12/2019,1181
"WM21",08/12/2019,2456
"WM21",09/12/2019,55327
"WM21",10/12/2019,48844
"WM21",11/12/2019,57509
"WM21",12/12/2019,50928
"WM21",13/12/2019,45868
"WM21",14/12/2019,9868
"WM21",15/12/2019,11322
"WM21",16/12/2019,61523
"WM21",17/12/2019,57399
"WM21",18/12/2019,48289
"WM21",19/12/2019,40632
"WM21",20/12/2019,43541
"WM21",21/12/2019,8841
"WM21",22/12/2019,11357
"WM21",23/12/2019,43039
"WM21",24/12/2019,19666
"WM21",25/12/2019,8279
"WM21",26/12/2019,8600
"WM21",27/12/2019,7691
"WM21",28/12/2019,2598
"WM21",29/12/2019,3886
"WM21",30/12/2019,8622
"WM21",31/12/2019,8404
"WM21",01/01/2020,8777
"WM21",02/01/2020,41979
"WM21",03/01/2020,46534
"WM21",04/01/2020,9972
"WM21",05/01/2020,11602
"WM21",06/01/2020,50881
"WM21",07/01/2020,41856
"WM21",08/01/2020,44072
"WM21",09/01/2020,47949
"WM21",10/01/2020,47024
"WM21",11/01/2020,8063
"WM21",12/01/2020,11566
"WM21",13/01/2020,55606
"WM21",14/01/2020,47016
"WM21",15/01/2020,49962
"WM21",16/01/2020,45052
"WM21",17/01/2020,48969
"WM21",18/01/2020,11726
"WM21",19/01/2020,10556
"WM21",20/01/2020,55983
"WM21",21/01/2020,53349
"WM21",22/01/2020,47948
"WM21",23/01/2020,49307
"WM21",24/01/2020,51174
"WM21",25/01/2020,19851
"WM21",26/01/2020,19902
"WM21",27/01/2020,69394
"WM21",28/01/2020,65642
"WM21",29/01/2020,57445
"WM21",30/01/2020,48845
"WM21",31/01/2020,25211
"WM21",01/02/2020,7436
"WM21",02/02/2020,9930
"WM21",03/02/2020,63198
"WM21",04/02/2020,59146
"WM21",05/02/2020,60940
"WM21",06/02/2020,66088
"WM21",07/02/2020,37368
"WM21",08/02/2020,14533
"WM21",09/02/2020,15212
"WM21",10/02/2020,70963
"WM21",11/02/2020,70097
"WM21",12/02/2020,65568
"WM21",13/02/2020,58353
"WM21",14/02/2020,36440
"WM21",15/02/2020,11293
"WM21",16/02/2020,10296
"WM21",17/02/2020,63918
"WM21",18/02/2020,64569
"WM21",19/02/2020,59540
"WM21",20/02/2020,61717
"WM21",21/02/2020,27067
"WM21",22/02/2020,14323
"WM21",23/02/2020,12559
"WM21",24/02/2020,48938
"WM21",25/02/2020,62019
"WM21",26/02/2020,66031
"WM21",27/02/2020,64931
"WM21",28/02/2020,14850
"WM21",29/02/2020,9199
"WM21",01/03/2020,10083
"WM21",02/03/2020,65158
"WM21",03/03/2020,65893
"WM21",04/03/2020,62174
"WM21",05/03/2020,64611
"WM21",06/03/2020,33293
"WM21",07/03/2020,12126
"WM21",08/03/2020,10830
"WM21",09/03/2020,52794
"WM21",10/03/2020,50057
"WM21",11/03/2020,55094
"WM21",12/03/2020,61590
"WM21",13/03/2020,30331
"WM21",14/03/2020,9621
"WM21",15/03/2020,11972
"WM21",16/03/2020,52381
"WM21",17/03/2020,46030
